Enterprise Value,EV/EBIT
146731.8829,7.882030667168027
154898.7219,12.026298284161491
172114.2806,12.17301652167763
180100.68,5.63378003003003
296487.2159,15.127670590336242
293386.1485,8.874354159104659
322811.3919,12.391040684016582
330942.66469999996,12.164326424318164
341573.8953,11.465674039139337
383267.8392,12.647851341451341
370296.1375,12.802383401327617
392014.636,12.350029487744944
337820.5628,11.082261024177411
330108.6397,11.132385920480221
332173.1432,11.389053802372626
334023.5378,11.159039782180201
14690.747499999998,6.423588762571053
12753.1016,5.459375684931507
8982.58,3.822374468085106
5607.3678,4.884466724738676
6610.5185,6.178054672897196
9920.6736,6.81833237113402
7311.147499999999,4.857905315614618
11101.5282,6.405959723023659
18698.1033,9.574041628264208
2828.9321,9.960712864733159
2622.514,8.88517936277765
2800.0255,11.419353588907017
3386.1207000000004,16.10475182634503
3242.7643,15.00890648720702
3711.5582000000004,21.305325817413667
4986.272599999999,39.077677724747055
6781.342700000001,48.802086271913424
6498.038100000001,30.02443386854569
10602.1651,41.51850368107769
16577.6623,41.51556251753015
21797.758800000003,40.0948373508935
11956.369599999998,23.958259893798214
8989.6269,25.30970311246252
8895.9283,26.20302886597938
8058.8589999999995,29.606388684790595
5195.169900000001,5.871993485069575
4631.7421,5.75502517963711
3341.2273,4.682134409174734
6604.153899999999,8.617066064373358
5975.912800000001,7.260418840916023
6291.617000000002,7.956719739987103
4963.991300000001,7.839630475432413
5512.2281,7.69881463831594
5617.830099999999,7.4700220730004645
5240.2336000000005,8.509746148049992
4323.8488,23.616877591037944
4915.5712,6.386952640694779
6520.6086000000005,8.753705008880422
5577.3925,7.449455588234509
8457.3649,10.502429474578312
8374.4598,10.114448349577884
49887.0023,10.154081477712193
55723.1118,9.827709312169311
53795.352199999994,8.780047690550024
96386.7597,14.15578788368336
87838.5054,11.55921902881958
94299.1642,13.035549377937517
96001.2234,14.051701317330211
175428.3115,17.329676133557246
188347.2225,15.867499789385004
201875.2358,33.91721031586022
163996.4192,-17.40569085119932
161957.77039999998,-159.40725433070864
197032.1799,279.0824077903683
162287.232,-15.954309083759338
197338.6298,-37.00330579411213
4159.8418,36.302278578223046
3766.0876,15.108770184341966
4150.8589999999995,11.464941112780624
5497.8613,13.863288339969285
7603.302900000001,15.309947948653411
5959.2768,10.2661190738699
5974.743700000001,10.627018686568652
6607.5429,12.812342622019441
6535.3396,11.129286468444535
7273.176,11.723554538274312
6389.8894,18.50259417230586
11494.7887,15.481092652574729
7097.8343,7.279187989572202
8189.088300000001,17.626484211885753
6223.637499999999,25.77353048361314
1754.1545999999998,22.941821320673284
1592.8374000000001,11.002537818608827
1575.9437999999998,9.437580395961337
1378.0621999999998,8.214486170720075
1950.2457,13.001898037960757
1521.4025,12.434635314502419
1346.2534,14.21628123086021
1697.4664,14.400196813654796
1678.7396,12.813338930656798
1857.59,12.548740120245895
2512.6288,15.469185115866722
2219.8991,14.61960367218988
2783.7026,16.346739404901022
2403.2227000000003,12.333516548372364
2433.2327999999998,10.988077293028
3286.8164,13.502988324418482
3305.8752999999997,12.737833099579243
98.95509999999999,17.916911099040377
79.4367,-60.59244851258582
55.6751,15.564746994688287
85.39609999999999,29.125545702592085
76.3353,-21.005861309851404
77.51100000000001,9.697360190166396
97.0354,8.954909560723513
104.48780000000001,8.145291549734957
144.0255,21.898357913942526
234.6289,26.580820210717118
190.856,37.62933753943218
144.1405,-16.486389111289032
101.5888,14.882625256372695
86.1838,17.992442588726515
77.2922,-12.627381146871425
77.815,-4.117631495396338
43265.92,7.05116036505867
56313.6,8.307065938929046
57947.42,12.903010465375194
91486.35,29.061737611181705
98445.83,30.860761755485893
117229.51,53.89862528735632
98069.68,20.659296397724876
101220.24,23.985838862559245
83296.36,15.902321496754487
176636.69,26.215002968239833
174329.32,28.23604146420473
163908.6,18.573212464589236
182267.1,18.802052816174953
132826.51,15.524370032725574
155101.24,15.981580628541987
146287.84,10.104146981627297
9122.0192,12.722481450488146
10509.7372,13.337229949238578
12341.0881,15.681179288437104
15873.6326,17.696357413600893
19669.35,20.574633891213388
19826.3733,18.900260533841752
20909.1861,20.12433695861405
20267.0473,20.872345314109165
28820.9005,26.368618938700823
27394.1869,24.264115943312667
30798.2606,27.94760490018149
37161.7358,35.59553237547893
32925.8503,26.069556848772763
33946.378,27.005869530628477
25561.2218,21.408058458961474
18802.8883,16.81832584973166
644.094,14.825162270404642
777.8044,9.652813423018689
748.577,11.44438159302859
975.127,10.317821583129648
1150.655,11.006944776590554
1371.0133,10.593683258897526
1248.5738000000001,9.241370173270075
1567.7323,11.429952610090405
1402.4485,9.35683023651466
1745.3701,13.748376145126862
1886.0374,14.806269380833875
1598.3063,-24.57382727817838
1736.3132999999998,7.9944808438733075
1775.3653,8.22168178681745
1830.3302999999999,9.126189431486154
1402.0015999999998,8.928638479713163
1856.0070999999998,23.613321882951652
1867.1182,8.963601536245799
2789.5658,9.622510520869266
4340.4585,13.559695407685096
4555.694399999999,12.633650582362726
4353.9646,10.210986397748593
4844.3492,10.098705857827808
4812.1931,9.593686403508773
4946.4627,10.03746489448052
5637.6486,11.398399919126568
6390.59,11.777718392922964
9299.661100000001,11.097447613365157
7165.5892,7.284323675917454
8713.862299999999,10.869230759635771
6493.039200000001,14.861614099336236
6824.459400000001,21.83827008
868.8658,10.510685296074517
574.5752,8.376586532153427
616.4114999999999,10.818602243010337
686.5155000000001,17.000953418687008
768.6148000000001,21.06948464912281
950.1346,17.374048677016475
857.3296,10.694695873459409
1133.4608,12.278984714383213
1395.0342,32.816612561750176
2399.4061,23.018756295749114
2299.4149,15.353486462123998
3174.6630000000005,21.064014862488808
2561.2702999999997,18.395305059790996
3104.4222,23.804180500709275
1376.1029,7.457541796504539
1874.1195000000002,10.364214769999892
2478.3856,10.377977656064184
3321.7558000000004,11.546222348900908
3026.6797999999994,12.151290132204926
2410.3241000000003,28.107096962276255
4144.4053,14.879565217391306
5381.4529,13.21837816461526
